Region_code,Price,Property_type,Bedrooms_str,Year,Month_name,Day_name,Price_per_bedrooms
2602,910000,house,Three_bedrooms,2008,October,Tuesday,303333.0
2611,395000,house,Three_bedrooms,2008,October,Wednesday,131667.0
2605,552500,house,Three_bedrooms,2008,October,Wednesday,184167.0
2914,375000,house,Three_bedrooms,2008,October,Thursday,125000.0
2607,440000,house,Three_bedrooms,2008,October,Thursday,146667.0
2617,352000,house,Three_bedrooms,2008,October,Friday,117333.0
2617,495000,house,Four_bedrooms,2008,October,Friday,123750.0
2611,530000,house,Four_bedrooms,2008,October,Friday,132500.0
2612,690000,house,Three_bedrooms,2008,October,Friday,230000.0
2604,342000,house,Two_bedrooms,2008,October,Saturday,171000.0
2611,420000,house,Three_bedrooms,2008,October,Saturday,140000.0
2602,575000,house,Three_bedrooms,2008,October,Saturday,191667.0
2605,612000,house,Four_bedrooms,2008,October,Saturday,153000.0
2902,349000,house,Three_bedrooms,2008,October,Monday,116333.0
2905,350000,house,Three_bedrooms,2008,October,Monday,116667.0
2913,480000,house,Four_bedrooms,2008,October,Monday,120000.0
2615,342000,house,Three_bedrooms,2008,October,Tuesday,114000.0
2617,372500,house,Four_bedrooms,2008,October,Tuesday,93125.0
2902,375000,house,Three_bedrooms,2008,October,Tuesday,125000.0
2615,408000,house,Four_bedrooms,2008,October,Tuesday,102000.0
2914,515000,house,Four_bedrooms,2008,October,Tuesday,128750.0
2614,370000,house,Three_bedrooms,2008,October,Wednesday,123333.0
2612,657500,house,Four_bedrooms,2008,October,Wednesday,164375.0
2617,340000,house,Three_bedrooms,2008,October,Thursday,113333.0
2615,369000,house,Three_bedrooms,2008,October,Thursday,123000.0
2913,419950,house,Three_bedrooms,2008,October,Thursday,139983.0
2906,455000,house,Three_bedrooms,2008,October,Thursday,151667.0
2615,495000,house,Four_bedrooms,2008,October,Thursday,123750.0
2906,765000,house,Four_bedrooms,2008,October,Thursday,191250.0
2913,361000,house,Three_bedrooms,2008,October,Friday,120333.0
2903,425000,house,Three_bedrooms,2008,October,Friday,141667.0
2913,498600,house,Four_bedrooms,2008,October,Friday,124650.0
2617,570000,house,Four_bedrooms,2008,October,Friday,142500.0
2902,330250,house,Three_bedrooms,2008,October,Monday,110083.0
2903,337000,house,Three_bedrooms,2008,October,Monday,112333.0
2615,360000,house,Three_bedrooms,2008,October,Monday,120000.0
2914,440000,house,Three_bedrooms,2008,October,Monday,146667.0
2914,475000,house,Four_bedrooms,2008,October,Monday,118750.0
2615,510000,house,Four_bedrooms,2008,October,Monday,127500.0
2602,1120000,house,Four_bedrooms,2008,October,Monday,280000.0
2912,340000,house,Two_bedrooms,2008,October,Tuesday,170000.0
2607,676000,house,Four_bedrooms,2008,October,Tuesday,169000.0
2906,420000,house,Four_bedrooms,2008,October,Wednesday,105000.0
2906,585000,house,Four_bedrooms,2008,October,Thursday,146250.0
2605,720000,house,Five_bedrooms,2008,October,Thursday,144000.0
2615,372000,house,Three_bedrooms,2008,October,Friday,124000.0
2913,395000,house,Three_bedrooms,2008,October,Friday,131667.0
2607,544000,house,Four_bedrooms,2008,October,Friday,136000.0
2900,581650,house,Four_bedrooms,2008,October,Friday,145412.0
2611,800000,house,Three_bedrooms,2008,October,Friday,266667.0
2902,330000,house,Three_bedrooms,2008,November,Monday,110000.0
2615,330000,house,Three_bedrooms,2008,November,Monday,110000.0
2905,350000,house,Three_bedrooms,2008,November,Monday,116667.0
2913,360000,house,Three_bedrooms,2008,November,Monday,120000.0
2905,424000,house,Four_bedrooms,2008,November,Monday,106000.0
2902,583000,house,Four_bedrooms,2008,November,Monday,145750.0
2905,359950,house,Three_bedrooms,2008,November,Wednesday,119983.0
2602,425000,house,Three_bedrooms,2008,November,Wednesday,141667.0
2602,475000,house,Three_bedrooms,2008,November,Wednesday,158333.0
2914,477500,house,Four_bedrooms,2008,November,Wednesday,119375.0
2603,1425000,house,Three_bedrooms,2008,November,Wednesday,475000.0
2611,345000,house,Two_bedrooms,2008,November,Thursday,172500.0
2611,485000,house,Three_bedrooms,2008,November,Thursday,161667.0
2906,557500,house,Four_bedrooms,2008,November,Thursday,139375.0
2906,360000,house,Three_bedrooms,2008,November,Friday,120000.0
2906,395000,house,Four_bedrooms,2008,November,Friday,98750.0
2906,415000,house,Four_bedrooms,2008,November,Friday,103750.0
2906,435000,house,Three_bedrooms,2008,November,Friday,145000.0
2607,522000,house,Four_bedrooms,2008,November,Friday,130500.0
2602,757500,house,Three_bedrooms,2008,November,Friday,252500.0
2906,357000,house,Three_bedrooms,2008,November,Monday,119000.0
2611,542000,house,Five_bedrooms,2008,November,Monday,108400.0
2904,567000,house,Four_bedrooms,2008,November,Monday,141750.0
2904,623700,house,Five_bedrooms,2008,November,Monday,124740.0
2906,702500,house,Four_bedrooms,2008,November,Monday,175625.0
2906,324000,house,Three_bedrooms,2008,November,Tuesday,108000.0
2906,351000,house,Three_bedrooms,2008,November,Tuesday,117000.0
2611,449000,house,Three_bedrooms,2008,November,Tuesday,149667.0
2906,515000,house,Four_bedrooms,2008,November,Tuesday,128750.0
2913,342500,house,Three_bedrooms,2008,November,Wednesday,114167.0
2611,400000,house,Three_bedrooms,2008,November,Wednesday,133333.0
2614,462000,house,Three_bedrooms,2008,November,Wednesday,154000.0
2902,375000,house,Three_bedrooms,2008,November,Thursday,125000.0
2905,385000,house,Three_bedrooms,2008,November,Friday,128333.0
2617,380000,house,Three_bedrooms,2008,November,Saturday,126667.0
2614,418000,house,Three_bedrooms,2008,November,Saturday,139333.0
2602,530000,house,Two_bedrooms,2008,November,Saturday,265000.0
2615,350000,house,Four_bedrooms,2008,November,Monday,87500.0
2913,370000,house,Three_bedrooms,2008,November,Monday,123333.0
2905,379000,house,Three_bedrooms,2008,November,Monday,126333.0
2906,385000,house,Three_bedrooms,2008,November,Monday,128333.0
2602,438000,house,Three_bedrooms,2008,November,Monday,146000.0
2905,460000,house,Four_bedrooms,2008,November,Monday,115000.0
2913,635000,house,Four_bedrooms,2008,November,Monday,158750.0
2603,830000,house,Four_bedrooms,2008,November,Monday,207500.0
2611,950000,house,Four_bedrooms,2008,November,Monday,237500.0
2611,455000,house,Four_bedrooms,2008,November,Tuesday,113750.0
2914,540000,house,Four_bedrooms,2008,November,Tuesday,135000.0
2600,635000,house,Three_bedrooms,2008,November,Tuesday,211667.0
2600,950000,house,Three_bedrooms,2008,November,Tuesday,316667.0
2905,348000,house,Three_bedrooms,2008,November,Wednesday,116000.0
2615,460000,house,Four_bedrooms,2008,November,Wednesday,115000.0
2903,497000,house,Four_bedrooms,2008,November,Wednesday,124250.0
2906,515000,house,Four_bedrooms,2008,November,Wednesday,128750.0
2615,450000,house,Three_bedrooms,2008,November,Thursday,150000.0
2905,475000,house,Four_bedrooms,2008,November,Thursday,118750.0
2607,665000,house,Four_bedrooms,2008,November,Thursday,166250.0
2913,350000,house,Three_bedrooms,2008,November,Friday,116667.0
2905,392500,house,Three_bedrooms,2008,November,Friday,130833.0
2615,450000,house,Four_bedrooms,2008,November,Friday,112500.0
2611,454000,house,Three_bedrooms,2008,November,Friday,151333.0
2602,475000,house,Three_bedrooms,2008,November,Friday,158333.0
2617,500000,house,Four_bedrooms,2008,November,Friday,125000.0
2600,730000,house,Three_bedrooms,2008,November,Friday,243333.0
2902,510000,house,Four_bedrooms,2008,November,Saturday,127500.0
2604,640000,house,Three_bedrooms,2008,November,Saturday,213333.0
2604,805000,house,Four_bedrooms,2008,November,Saturday,201250.0
2904,387000,house,Four_bedrooms,2008,November,Monday,96750.0
2905,389950,house,Three_bedrooms,2008,November,Monday,129983.0
2905,393000,house,Four_bedrooms,2008,November,Monday,98250.0
2905,395000,house,Three_bedrooms,2008,November,Monday,131667.0
2905,468500,house,Four_bedrooms,2008,November,Monday,117125.0
2902,480000,house,Three_bedrooms,2008,November,Monday,160000.0
2904,485000,house,Four_bedrooms,2008,November,Monday,121250.0
2912,485000,house,Four_bedrooms,2008,November,Monday,121250.0
2905,500000,house,Four_bedrooms,2008,November,Monday,125000.0
2904,547500,house,Four_bedrooms,2008,November,Monday,136875.0
2607,565000,house,Five_bedrooms,2008,November,Monday,113000.0
2612,630000,house,Three_bedrooms,2008,November,Monday,210000.0
2912,490000,house,Four_bedrooms,2008,November,Tuesday,122500.0
2611,540000,house,Five_bedrooms,2008,November,Tuesday,108000.0
2603,630000,house,Two_bedrooms,2008,November,Tuesday,315000.0
2607,735000,house,Five_bedrooms,2008,November,Tuesday,147000.0
2905,326000,house,Three_bedrooms,2008,November,Wednesday,108667.0
2604,375000,house,Two_bedrooms,2008,November,Wednesday,187500.0
2905,453000,house,Four_bedrooms,2008,November,Wednesday,113250.0
2903,462500,house,Four_bedrooms,2008,November,Wednesday,115625.0
2606,580000,house,Five_bedrooms,2008,November,Wednesday,116000.0
2906,327500,house,Three_bedrooms,2008,November,Thursday,109167.0
2913,390000,house,Three_bedrooms,2008,November,Thursday,130000.0
2906,322500,house,Three_bedrooms,2008,November,Friday,107500.0
2906,335000,house,Three_bedrooms,2008,November,Friday,111667.0
2615,337500,house,Three_bedrooms,2008,November,Friday,112500.0
2905,345000,house,Three_bedrooms,2008,November,Friday,115000.0
2615,345000,house,Three_bedrooms,2008,November,Friday,115000.0
2913,351000,house,Three_bedrooms,2008,November,Friday,117000.0
2611,470000,house,Three_bedrooms,2008,November,Friday,156667.0
2602,540000,house,Three_bedrooms,2008,November,Friday,180000.0
2906,544000,house,Four_bedrooms,2008,November,Friday,136000.0
2603,1095000,house,Four_bedrooms,2008,November,Friday,273750.0
2603,1250000,house,Three_bedrooms,2008,November,Friday,416667.0
2611,375000,house,Three_bedrooms,2008,November,Saturday,125000.0
2904,395000,house,Three_bedrooms,2008,November,Saturday,131667.0
2905,327500,house,Three_bedrooms,2008,December,Monday,109167.0
2617,400000,house,Three_bedrooms,2008,December,Monday,133333.0
2607,450000,house,Three_bedrooms,2008,December,Monday,150000.0
2611,507500,house,Three_bedrooms,2008,December,Monday,169167.0
2604,940000,house,Four_bedrooms,2008,December,Monday,235000.0
2605,1050000,house,Four_bedrooms,2008,December,Monday,262500.0
2905,320000,house,Three_bedrooms,2008,December,Tuesday,106667.0
2905,349750,house,Three_bedrooms,2008,December,Tuesday,116583.0
2615,360000,house,Four_bedrooms,2008,December,Tuesday,90000.0
2906,410000,house,Four_bedrooms,2008,December,Tuesday,102500.0
2615,422500,house,Four_bedrooms,2008,December,Tuesday,105625.0
2913,464000,house,Four_bedrooms,2008,December,Tuesday,116000.0
2602,529000,house,Three_bedrooms,2008,December,Tuesday,176333.0
2903,557500,house,Three_bedrooms,2008,December,Tuesday,185833.0
2912,301000,house,Three_bedrooms,2008,December,Wednesday,100333.0
2913,320000,house,Three_bedrooms,2008,December,Wednesday,106667.0
2617,371000,house,Four_bedrooms,2008,December,Wednesday,92750.0
2617,374950,house,Three_bedrooms,2008,December,Wednesday,124983.0
2905,385150,house,Three_bedrooms,2008,December,Wednesday,128383.0
2902,399950,house,Four_bedrooms,2008,December,Wednesday,99988.0
2615,490000,house,Five_bedrooms,2008,December,Wednesday,98000.0
2612,512500,house,Three_bedrooms,2008,December,Wednesday,170833.0
2611,575000,house,Four_bedrooms,2008,December,Wednesday,143750.0
2902,340000,house,Three_bedrooms,2008,December,Thursday,113333.0
2611,360000,house,Three_bedrooms,2008,December,Thursday,120000.0
2906,420000,house,Three_bedrooms,2008,December,Thursday,140000.0
2617,463000,house,Four_bedrooms,2008,December,Thursday,115750.0
2913,470000,house,Four_bedrooms,2008,December,Thursday,117500.0
2617,570000,house,Four_bedrooms,2008,December,Thursday,142500.0
2612,680000,house,Four_bedrooms,2008,December,Thursday,170000.0
2905,299000,house,Three_bedrooms,2008,December,Friday,99667.0
2913,309000,house,Three_bedrooms,2008,December,Friday,103000.0
2905,333000,house,Two_bedrooms,2008,December,Friday,166500.0
2602,430000,house,Three_bedrooms,2008,December,Friday,143333.0
2913,445000,house,Three_bedrooms,2008,December,Friday,148333.0
2904,455000,house,Four_bedrooms,2008,December,Friday,113750.0
2904,493000,house,Five_bedrooms,2008,December,Friday,98600.0
2611,505000,house,Three_bedrooms,2008,December,Friday,168333.0
2603,650000,house,Three_bedrooms,2008,December,Friday,216667.0
2615,378250,house,Three_bedrooms,2008,December,Saturday,126083.0
2611,595000,house,Three_bedrooms,2008,December,Saturday,198333.0
2914,600000,house,Four_bedrooms,2008,December,Saturday,150000.0
2902,672000,house,Four_bedrooms,2008,December,Saturday,168000.0
2615,314000,house,Three_bedrooms,2008,December,Monday,104667.0
2617,350000,house,Three_bedrooms,2008,December,Monday,116667.0
2902,355000,house,Three_bedrooms,2008,December,Monday,118333.0
2905,365000,house,Three_bedrooms,2008,December,Monday,121667.0
2611,431000,house,Four_bedrooms,2008,December,Monday,107750.0
2611,470000,house,Four_bedrooms,2008,December,Monday,117500.0
2617,525000,house,Four_bedrooms,2008,December,Monday,131250.0
2611,610000,house,Four_bedrooms,2008,December,Monday,152500.0
2602,855000,house,Four_bedrooms,2008,December,Monday,213750.0
2904,490000,house,Four_bedrooms,2008,December,Tuesday,122500.0
2913,540000,house,Four_bedrooms,2008,December,Tuesday,135000.0
2905,695000,house,Four_bedrooms,2008,December,Tuesday,173750.0
2906,335000,house,Three_bedrooms,2008,December,Wednesday,111667.0
2913,340000,house,Three_bedrooms,2008,December,Wednesday,113333.0
2905,385000,house,Three_bedrooms,2008,December,Wednesday,128333.0
2906,392000,house,Three_bedrooms,2008,December,Wednesday,130667.0
2611,420000,house,Three_bedrooms,2008,December,Wednesday,140000.0
2602,435000,house,Two_bedrooms,2008,December,Wednesday,217500.0
2902,435000,house,Four_bedrooms,2008,December,Wednesday,108750.0
2904,440000,house,Three_bedrooms,2008,December,Wednesday,146667.0
2902,480000,house,Four_bedrooms,2008,December,Wednesday,120000.0
2604,600000,house,Four_bedrooms,2008,December,Wednesday,150000.0
2615,520000,house,Four_bedrooms,2008,December,Thursday,130000.0
2906,351000,house,Four_bedrooms,2008,December,Friday,87750.0
2912,355000,house,Two_bedrooms,2008,December,Friday,177500.0
2905,455000,house,Three_bedrooms,2008,December,Friday,151667.0
2905,470000,house,Four_bedrooms,2008,December,Friday,117500.0
2903,525000,house,Five_bedrooms,2008,December,Friday,105000.0
2602,665000,house,Three_bedrooms,2008,December,Friday,221667.0
2604,805000,house,Four_bedrooms,2008,December,Friday,201250.0
2603,775000,house,Four_bedrooms,2008,December,Saturday,193750.0
2615,360000,house,Three_bedrooms,2008,December,Monday,120000.0
2905,373500,house,Three_bedrooms,2008,December,Monday,124500.0
2606,398000,house,Three_bedrooms,2008,December,Monday,132667.0
2903,405000,house,Three_bedrooms,2008,December,Monday,135000.0
2904,472000,house,Four_bedrooms,2008,December,Monday,118000.0
2611,505000,house,Four_bedrooms,2008,December,Monday,126250.0
2906,530000,house,Four_bedrooms,2008,December,Monday,132500.0
2612,625000,house,Two_bedrooms,2008,December,Monday,312500.0
2906,362500,house,Three_bedrooms,2008,December,Tuesday,120833.0
2611,413000,house,Three_bedrooms,2008,December,Tuesday,137667.0
2615,420000,house,Four_bedrooms,2008,December,Tuesday,105000.0
2913,520000,house,Four_bedrooms,2008,December,Tuesday,130000.0
2913,585000,house,Four_bedrooms,2008,December,Tuesday,146250.0
2913,378500,house,Three_bedrooms,2008,December,Wednesday,126167.0
2615,600000,house,Four_bedrooms,2008,December,Wednesday,150000.0
2906,720000,house,Four_bedrooms,2008,December,Wednesday,180000.0
2903,416500,house,Three_bedrooms,2008,December,Thursday,138833.0
2902,420000,house,Four_bedrooms,2008,December,Thursday,105000.0
2615,431600,house,Four_bedrooms,2008,December,Thursday,107900.0
2905,339950,house,Three_bedrooms,2008,December,Friday,113317.0
2905,350000,house,Three_bedrooms,2008,December,Friday,116667.0
2615,380000,house,Three_bedrooms,2008,December,Friday,126667.0
2902,428250,house,Three_bedrooms,2008,December,Friday,142750.0
2611,439000,house,Three_bedrooms,2008,December,Friday,146333.0
2905,472000,house,Four_bedrooms,2008,December,Friday,118000.0
2607,499000,house,Four_bedrooms,2008,December,Friday,124750.0
2611,527000,house,Five_bedrooms,2008,December,Friday,105400.0
2615,550000,house,Four_bedrooms,2008,December,Friday,137500.0
2612,716000,house,Three_bedrooms,2008,December,Friday,238667.0
2603,900000,house,Four_bedrooms,2008,December,Friday,225000.0
2606,495000,house,Three_bedrooms,2008,December,Saturday,165000.0
2604,540000,house,Three_bedrooms,2008,December,Saturday,180000.0
2603,1375000,house,Four_bedrooms,2008,December,Saturday,343750.0
2603,3500000,house,Five_bedrooms,2008,December,Saturday,700000.0
2617,379000,house,Three_bedrooms,2008,December,Monday,126333.0
2615,390000,house,Four_bedrooms,2008,December,Monday,97500.0
2611,399500,house,Three_bedrooms,2008,December,Monday,133167.0
2914,456000,house,Three_bedrooms,2008,December,Monday,152000.0
2611,490000,house,Four_bedrooms,2008,December,Monday,122500.0
2614,585000,house,Four_bedrooms,2008,December,Monday,146250.0
2611,630000,house,Four_bedrooms,2008,December,Monday,157500.0
2600,855000,house,Three_bedrooms,2008,December,Monday,285000.0
2906,355000,house,Three_bedrooms,2008,December,Tuesday,118333.0
2905,361500,house,Three_bedrooms,2008,December,Tuesday,120500.0
2617,381000,house,Three_bedrooms,2008,December,Tuesday,127000.0
2913,390000,house,Three_bedrooms,2008,December,Tuesday,130000.0
2905,395000,house,Three_bedrooms,2008,December,Tuesday,131667.0
2914,444000,house,Four_bedrooms,2008,December,Tuesday,111000.0
2906,450000,house,Four_bedrooms,2008,December,Tuesday,112500.0
2906,452000,house,Four_bedrooms,2008,December,Tuesday,113000.0
2912,480000,house,Four_bedrooms,2008,December,Tuesday,120000.0
2602,500000,house,Three_bedrooms,2008,December,Tuesday,166667.0
2602,571000,house,Three_bedrooms,2008,December,Tuesday,190333.0
2614,310000,house,Two_bedrooms,2008,December,Wednesday,155000.0
2913,369950,house,Three_bedrooms,2008,December,Wednesday,123317.0
2615,385000,house,Three_bedrooms,2008,December,Wednesday,128333.0
2611,394000,house,Three_bedrooms,2008,December,Wednesday,131333.0
2914,400000,house,Four_bedrooms,2008,December,Wednesday,100000.0
2906,400000,house,Three_bedrooms,2008,December,Wednesday,133333.0
